Req_Line_ID,Order_Line_ID,Goods_ID,Invoice_ID,Activity,DateTime,Resource,Role,Requisition_Vendor,Order_Vendor,Invoice_Vendor,Pay_Vendor,Requisition_Type,Order_Type,Purchasing_Group,Purchasing_Organization,Material_Group,Material_Number,Plant,Good_ReferenceNumber,Requisition_Header,Order_Header,Invoice_Header,ClearDoc_Header,Good_Year,Invoice_Year,Order_Line_Amount,Invoice_Amount,Paid_Amount,Invoice_Document_Date,Invoice_Due_Date,Pay_Type,Pay_Delay,UserType,Invoice_Is_Overdue
,4500250591_20,,,Order Approved,9/18/18 17:19,USR02098,Secretary,,VND07580,,,,Standard Order,II3,IT11,S310-1211,S310121101,,,,4500250591,,,,,100,0,0,,,,0,HUMAN,
,4500250591_10,,,Order Printed Out,9/18/18 17:21,USR02098,Secretary,,VND07580,,,,Standard Order,II3,IT11,S140-0131,S140013101,,,,4500250591,,,,,17174,0,0,,,,0,HUMAN,
,4500250591_20,,,Order Printed Out,9/18/18 17:21,USR02098,Secretary,,VND07580,,,,Standard Order,II3,IT11,S310-1211,S310121101,,,,4500250591,,,,,100,0,0,,,,0,HUMAN,
,4500250591_10,,,Order Changed: Payment Terms,9/18/18 17:24,ACQ01,Procurement,,VND07580,,,,Standard Order,II3,IT11,S140-0131,S140013101,,,,4500250591,,,,,17174,0,0,,,,0,HUMAN,
,4500250591_20,,,Order Changed: Payment Terms,9/18/18 17:24,ACQ01,Procurement,,VND07580,,,,Standard Order,II3,IT11,S310-1211,S310121101,,,,4500250591,,,,,100,0,0,,,,0,HUMAN,
0020005056_10,,,,Requisition Line Approved,9/19/18 8:51,DAM05,Procurement,VND03191,,,,Indirect,,,,,,,,20005056,,,,,,0,0,0,,,,0,HUMAN,
,4500175554_10,,,Order Changed: Delivery Date,9/19/18 16:21,DST53,Procurement,,VND06041,,,,Standard Order,ID3,IT10,D007-API,107000036,,,,4500175554,,,,,1381584.812,0,0,,,,0,HUMAN,
0020005056_10,4500251452_10,,,Order Line Created,9/21/18 15:29,USR01202,Procurement,VND03191,VND04863,,,Indirect,Standard Order,IIO,IT11,S140-2011,S140201107,,,20005056,4500251452,,,,,270,0,0,,,,0,HUMAN,
,4500251452_10,,,Order Changed: Delivery Date,9/21/18 15:30,USR01202,Procurement,,VND04863,,,,Standard Order,IIO,IT11,S140-2011,S140201107,,,,4500251452,,,,,270,0,0,,,,0,HUMAN,
,4500251452_10,,,Order Released,9/21/18 15:30,USR01202,Procurement,,VND04863,,,,Standard Order,IIO,IT11,S140-2011,S140201107,,,,4500251452,,,,,270,0,0,,,,0,HUMAN,
,4500175554_10,,,Order Changed: Item Price,9/24/18 10:19,DST53,Procurement,,VND06041,,,,Standard Order,ID3,IT10,D007-API,107000036,,,,4500175554,,,,,1381584.812,0,0,,,,0,HUMAN,
,4500175554_10,,,Order Changed: Item Quantity,9/24/18 10:19,DST53,Procurement,,VND06041,,,,Standard Order,ID3,IT10,D007-API,107000036,,,,4500175554,,,,,1381584.812,0,0,,,,0,HUMAN,
,4500175554_10,5000887830_1_2018,,Goods Line Registered,9/24/18 10:48,MAGA02,Warehouse,,VND06041,,,,Standard Order,ID3,IT10,D007-API,107000036,IT01,14609X,,4500175554,,,2018,,1381584.812,0,0,,,,0,HUMAN,
,4500251452_10,,,Order Approved,9/24/18 17:17,ACQ12,Procurement,,VND04863,,,,Standard Order,IIO,IT11,S140-2011,S140201107,,,,4500251452,,,,,270,0,0,,,,0,HUMAN,
,,5000878350_1_2018,0131800056_2018_IT10,Invoice Registered,9/25/18 15:23,DAM2A04,Administration ,,,VND05758,,,,,,,,IT01,HOR101105,,,131800056,,2018,2018,0,151373.49,0,8/31/18,9/30/18,Late,3,HUMAN,
,,5000878349_1_2018,0131800057_2018_IT10,Invoice Registered,9/25/18 15:27,DAM2A04,Administration ,,,VND05758,,,,,,,,IT01,HOR101106,,,131800057,,2018,2018,0,186713.61,0,8/31/18,9/30/18,Late,3,HUMAN,
,,5000878342_1_2018,0131800058_2018_IT10,Invoice Registered,9/25/18 15:31,DAM2A04,Administration ,,,VND05758,,,,,,,,IT01,HOR101107,,,131800058,,2018,2018,0,13717.16,0,8/31/18,9/30/18,Late,3,HUMAN,
,4500251452_10,,,Order Changed: Delivery Date,9/26/18 10:00,USR01202,Procurement,,VND04863,,,,Standard Order,IIO,IT11,S140-2011,S140201107,,,,4500251452,,,,,270,0,0,,,,0,HUMAN,
,4500251452_10,,,Order Printed Out,9/26/18 10:00,USR01202,Procurement,,VND04863,,,,Standard Order,IIO,IT11,S140-2011,S140201107,,,,4500251452,,,,,270,0,0,,,,0,HUMAN,
,4500250358_40,,,Order Changed: Payment Terms,9/28/18 16:06,USR01202,Procurement,,VND07303,,,,Standard Order,IIO,IT11,S150-0201,S150020101,,,,4500250358,,,,,312.21,0,0,,,,0,HUMAN,
,4500250358_50,,,Order Changed: Payment Terms,9/28/18 16:06,USR01202,Procurement,,VND07303,,,,Standard Order,IIO,IT11,S150-0201,S150020101,,,,4500250358,,,,,73.25,0,0,,,,0,HUMAN,
,4500250358_10,,,Order Changed: Payment Terms,9/28/18 16:06,USR01202,Procurement,,VND07303,,,,Standard Order,IIO,IT11,S150-0201,S150020101,,,,4500250358,,,,,19510.16,0,0,,,,0,HUMAN,
,4500250358_20,,,Order Changed: Payment Terms,9/28/18 16:06,USR01202,Procurement,,VND07303,,,,Standard Order,IIO,IT11,S150-0201,S150020101,,,,4500250358,,,,,13324.1,0,0,,,,0,HUMAN,
,4500250358_30,,,Order Changed: Payment Terms,9/28/18 16:06,USR01202,Procurement,,VND07303,,,,Standard Order,IIO,IT11,S150-0201,S150020101,,,,4500250358,,,,,174.92,0,0,,,,0,HUMAN,
0020005097_10,,,,Requisition Line Created,10/1/18 0:00,PI_SERVICE,Job System,VND01877,,,,Indirect,,,,,,,,20005097,,,,,,0,0,0,,,,0,ROBOT,
,4500243690_10,5000893729_1_2018,,Goods Line Registered,10/1/18 7:04,BATCH_P0E,Job System,,VND06050,,,,Fee Order,IIM,IT11,S150-0201,,IT01,4500243690,,4500243690,,,2018,,19500,0,0,,,,0,ROBOT,
,4500250358_40,,,Order Changed: Item Price,10/2/18 16:47,USR01202,Procurement,,VND07303,,,,Standard Order,IIO,IT11,S150-0201,S150020101,,,,4500250358,,,,,312.21,0,0,,,,0,HUMAN,
,4500250358_50,,,Order Changed: Item Price,10/2/18 16:47,USR01202,Procurement,,VND07303,,,,Standard Order,IIO,IT11,S150-0201,S150020101,,,,4500250358,,,,,73.25,0,0,,,,0,HUMAN,
,4500250358_10,,,Order Changed: Item Price,10/2/18 16:47,USR01202,Procurement,,VND07303,,,,Standard Order,IIO,IT11,S150-0201,S150020101,,,,4500250358,,,,,19510.16,0,0,,,,0,HUMAN,
,4500250358_20,,,Order Changed: Item Price,10/2/18 16:47,USR01202,Procurement,,VND07303,,,,Standard Order,IIO,IT11,S150-0201,S150020101,,,,4500250358,,,,,13324.1,0,0,,,,0,HUMAN,
,4500250358_30,,,Order Changed: Item Price,10/2/18 16:47,USR01202,Procurement,,VND07303,,,,Standard Order,IIO,IT11,S150-0201,S150020101,,,,4500250358,,,,,174.92,0,0,,,,0,HUMAN,
,,,0131800056_2018_IT10,Invoice Cleared,10/3/18 15:23,,Procurement,,,VND05758,VND05758,,,,,,,,,,,131800056,5418129292,,2018,0,151373.49,151373.49,,9/30/18,Late,3,,yes
,,,0131800057_2018_IT10,Invoice Cleared,10/3/18 15:27,,Procurement,,,VND05758,VND05758,,,,,,,,,,,131800057,5418129292,,2018,0,186713.61,186713.61,,9/30/18,Late,3,,yes
,,,0131800058_2018_IT10,Invoice Cleared,10/3/18 15:31,,Procurement,,,VND05758,VND05758,,,,,,,,,,,131800058,5418129292,,2018,0,13717.16,13717.16,,9/30/18,Late,3,,yes
0020005097_10,,,,Requisition Line Approved,10/4/18 12:10,DAM05,Procurement,VND01877,,,,Indirect,,,,,,,,20005097,,,,,,0,0,0,,,,0,HUMAN,
0020005097_10,4500253535_10,,,Order Line Created,10/4/18 14:19,USR00772,Procurement,VND01877,VND06334,,,Indirect,Fee Order,IIM,IT11,S310-0831,,,,20005097,4500253535,,,,,5200,0,0,,,,0,HUMAN,
,4500253535_10,,,Order Released,10/5/18 10:42,USR00772,Procurement,,VND06334,,,,Fee Order,IIM,IT11,S310-0831,,,,,4500253535,,,,,5200,0,0,,,,0,HUMAN,
,4500253535_10,,,Order Changed: Payment Terms,10/5/18 10:42,USR00772,Procurement,,VND06334,,,,Fee Order,IIM,IT11,S310-0831,,,,,4500253535,,,,,5200,0,0,,,,0,HUMAN,
,4500253535_10,,,Order Changed: Purchasing Group,10/5/18 10:42,USR00772,Procurement,,VND06334,,,,Fee Order,IIM,IT11,S310-0831,,,,,4500253535,,,,,5200,0,0,,,,0,HUMAN,
,4500253535_10,,,Order Approved,10/8/18 10:27,ACQ12,Procurement,,VND06334,,,,Fee Order,IIM,IT11,S310-0831,,,,,4500253535,,,,,5200,0,0,,,,0,HUMAN,
,4500253535_10,,,Order Printed Out,10/8/18 10:30,ACQ12,Procurement,,VND06334,,,,Fee Order,IIM,IT11,S310-0831,,,,,4500253535,,,,,5200,0,0,,,,0,HUMAN,
,,,2018016927_2018_IT10,Invoice Cleared,10/8/18 16:47,,Procurement,,,VND06050,VND06050,,,,,,,,,,,2018016927,6018073593,,2018,0,11375,11375,,9/30/18,Late,8,,yes
,4500244438_10,5000899691_1_2018,,Goods Line Registered,10/9/18 10:04,DST55,Warehouse,,VND05071,,,,Standard Order,IIM,IT11,S150-0251,S150025101,IT01,185944,,4500244438,,,2018,,23120,0,0,,,,0,HUMAN,
,4500244438_20,5000899691_2_2018,,Goods Line Registered,10/9/18 10:04,DST55,Warehouse,,VND05071,,,,Standard Order,IIM,IT11,S150-0251,S150025101,IT01,185944,,4500244438,,,2018,,1173,0,0,,,,0,HUMAN,
,,5000811559_1_2018,3218000388_2018_IT10,Invoice Registered,10/9/18 10:41,DAM2A04,Administration ,,,VND06041,,,,,,,,IT01,200296,,,3218000388,,2018,2018,0,549947.53,0,3/31/18,4/30/18,Late,165,HUMAN,
,4500251452_10,,,Order Changed: Payment Terms,10/11/18 8:18,USR01202,Procurement,,VND04863,,,,Standard Order,IIO,IT11,S140-2011,S140201107,,,,4500251452,,,,,270,0,0,,,,0,HUMAN,
0010249995_90,,,,Requisition Line Created,10/12/18 0:00,SIN01,Procurement,VND03487,,,,Indirect,,,,,,,,10249995,,,,,,0,0,0,,,,0,HUMAN,
0010249995_10,,,,Requisition Line Created,10/12/18 0:00,SIN01,Procurement,VND03487,,,,Indirect,,,,,,,,10249995,,,,,,0,0,0,,,,0,HUMAN,
0010249995_20,,,,Requisition Line Created,10/12/18 0:00,SIN01,Procurement,VND03487,,,,Indirect,,,,,,,,10249995,,,,,,0,0,0,,,,0,HUMAN,
0010249995_30,,,,Requisition Line Created,10/12/18 0:00,SIN01,Procurement,VND03487,,,,Indirect,,,,,,,,10249995,,,,,,0,0,0,,,,0,HUMAN,
0010249995_40,,,,Requisition Line Created,10/12/18 0:00,SIN01,Procurement,VND03487,,,,Indirect,,,,,,,,10249995,,,,,,0,0,0,,,,0,HUMAN,
0010249995_50,,,,Requisition Line Created,10/12/18 0:00,SIN01,Procurement,VND03487,,,,Indirect,,,,,,,,10249995,,,,,,0,0,0,,,,0,HUMAN,
0010249995_60,,,,Requisition Line Created,10/12/18 0:00,SIN01,Procurement,VND03487,,,,Indirect,,,,,,,,10249995,,,,,,0,0,0,,,,0,HUMAN,
0010249995_70,,,,Requisition Line Created,10/12/18 0:00,SIN01,Procurement,VND03487,,,,Indirect,,,,,,,,10249995,,,,,,0,0,0,,,,0,HUMAN,
0010249788_20,,,,Requisition Line Created,10/12/18 0:00,USR00376,Secretary,VND03485,,,,Indirect,,,,,,,,10249788,,,,,,0,0,0,,,,0,HUMAN,
0010249788_40,,,,Requisition Line Created,10/12/18 0:00,USR00376,Secretary,VND03485,,,,Indirect,,,,,,,,10249788,,,,,,0,0,0,,,,0,HUMAN,
0010249788_10,,,,Requisition Line Created,10/12/18 0:00,USR00376,Secretary,VND03485,,,,Indirect,,,,,,,,10249788,,,,,,0,0,0,,,,0,HUMAN,
0010249788_30,,,,Requisition Line Created,10/12/18 0:00,USR00376,Secretary,VND03485,,,,Indirect,,,,,,,,10249788,,,,,,0,0,0,,,,0,HUMAN,
,4500237212_10,5000901872_1_2018,,Goods Line Registered,10/12/18 10:24,DST73,Secretary,,VND05758,,,,Standard Order,ID5,IT10,D005-SFS,105000347,IT01,PO15999,,4500237212,,,2018,,215060.7078,0,0,,,,0,HUMAN,
,,,3218000388_2018_IT10,Invoice Cleared,10/12/18 10:41,,Procurement,,,VND06041,VND06041,,,,,,,,,,,3218000388,6018074875,,2018,0,549947.53,549947.53,,4/30/18,Late,165,,yes
,,5000901872_1_2018,0131800063_2018_IT10,Invoice Registered,10/12/18 14:02,DAM2A04,Administration ,,,VND05758,,,,,,,,IT01,HOR101103,,,131800063,,2018,2018,0,257050.7,0,7/13/18,8/13/18,Late,66,HUMAN,
,,5000869580_1_2018,0131800064_2018_IT10,Invoice Registered,10/15/18 9:27,DAM2A04,Administration ,,,VND05758,,,,,,,,IT01,HOR101104,,,131800064,,2018,2018,0,360510.73,0,8/31/18,9/30/18,Late,17,HUMAN,
,,5000858261_1_2018,0131800064_2018_IT10,Invoice Registered,10/15/18 9:27,DAM2A04,Administration ,,,VND05758,,,,,,,,IT01,HOR101104,,,131800064,,2018,2018,0,360510.73,0,8/31/18,9/30/18,Late,17,HUMAN,
0010249995_90,,,,Requisition Line Approved,10/15/18 10:55,SIN02,Procurement,VND03487,,,,Indirect,,,,,,,,10249995,,,,,,0,0,0,,,,0,,
0010249995_10,,,,Requisition Line Approved,10/15/18 10:55,SIN02,Procurement,VND03487,,,,Indirect,,,,,,,,10249995,,,,,,0,0,0,,,,0,,
0010249995_20,,,,Requisition Line Approved,10/15/18 10:55,SIN02,Procurement,VND03487,,,,Indirect,,,,,,,,10249995,,,,,,0,0,0,,,,0,,
0010249995_30,,,,Requisition Line Approved,10/15/18 10:55,SIN02,Procurement,VND03487,,,,Indirect,,,,,,,,10249995,,,,,,0,0,0,,,,0,,
0010249995_40,,,,Requisition Line Approved,10/15/18 10:55,SIN02,Procurement,VND03487,,,,Indirect,,,,,,,,10249995,,,,,,0,0,0,,,,0,,
0010249995_50,,,,Requisition Line Approved,10/15/18 10:55,SIN02,Procurement,VND03487,,,,Indirect,,,,,,,,10249995,,,,,,0,0,0,,,,0,,
0010249995_60,,,,Requisition Line Approved,10/15/18 10:55,SIN02,Procurement,VND03487,,,,Indirect,,,,,,,,10249995,,,,,,0,0,0,,,,0,,
0010249995_70,,,,Requisition Line Approved,10/15/18 10:55,SIN02,Procurement,VND03487,,,,Indirect,,,,,,,,10249995,,,,,,0,0,0,,,,0,,
,,,0131800064_2018_IT10,Invoice Cleared,10/17/18 9:27,,Procurement,,,VND05758,VND05758,,,,,,,,,,,131800064,5418132580,,2018,0,360510.73,360510.73,,9/30/18,Late,17,,yes
0010249995_90,4500255771_90,,,Order Line Created,10/18/18 8:03,ACQ01,Procurement,VND03487,VND05021,,,Indirect,Standard Order,II3,IT11,S310-1211,S310121101,,,10249995,4500255771,,,,,43.3651,0,0,,,,0,HUMAN,
0010249995_10,4500255771_10,,,Order Line Created,10/18/18 8:03,ACQ01,Procurement,VND03487,VND05021,,,Indirect,Standard Order,II3,IT11,S140-0091,S140009101,,,10249995,4500255771,,,,,311.3617,0,0,,,,0,HUMAN,
0010249995_20,4500255771_20,,,Order Line Created,10/18/18 8:03,ACQ01,Procurement,VND03487,VND05021,,,Indirect,Standard Order,II3,IT11,S140-0091,S140009101,,,10249995,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
0010249995_30,4500255771_30,,,Order Line Created,10/18/18 8:03,ACQ01,Procurement,VND03487,VND05021,,,Indirect,Standard Order,II3,IT11,S140-0091,S140009101,,,10249995,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
0010249995_40,4500255771_40,,,Order Line Created,10/18/18 8:03,ACQ01,Procurement,VND03487,VND05021,,,Indirect,Standard Order,II3,IT11,S140-0091,S140009101,,,10249995,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
0010249995_50,4500255771_50,,,Order Line Created,10/18/18 8:03,ACQ01,Procurement,VND03487,VND05021,,,Indirect,Standard Order,II3,IT11,S140-0091,S140009101,,,10249995,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
0010249995_60,4500255771_60,,,Order Line Created,10/18/18 8:03,ACQ01,Procurement,VND03487,VND05021,,,Indirect,Standard Order,II3,IT11,S140-0091,S140009101,,,10249995,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
0010249995_70,4500255771_70,,,Order Line Created,10/18/18 8:03,ACQ01,Procurement,VND03487,VND05021,,,Indirect,Standard Order,II3,IT11,S140-0091,S140009101,,,10249995,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_90,,,Order Changed: Inco Terms,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S310-1211,S310121101,,,,4500255771,,,,,43.3651,0,0,,,,0,HUMAN,
,4500255771_10,,,Order Changed: Inco Terms,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,311.3617,0,0,,,,0,HUMAN,
,4500255771_20,,,Order Changed: Inco Terms,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_30,,,Order Changed: Inco Terms,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_40,,,Order Changed: Inco Terms,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_50,,,Order Changed: Inco Terms,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_60,,,Order Changed: Inco Terms,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_70,,,Order Changed: Inco Terms,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_90,,,Order Changed: Delivery Date,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S310-1211,S310121101,,,,4500255771,,,,,43.3651,0,0,,,,0,HUMAN,
,4500255771_10,,,Order Changed: Delivery Date,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,311.3617,0,0,,,,0,HUMAN,
,4500255771_20,,,Order Changed: Delivery Date,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_30,,,Order Changed: Delivery Date,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_40,,,Order Changed: Delivery Date,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_50,,,Order Changed: Delivery Date,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_60,,,Order Changed: Delivery Date,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_70,,,Order Changed: Delivery Date,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_90,,,Order Released,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S310-1211,S310121101,,,,4500255771,,,,,43.3651,0,0,,,,0,HUMAN,
,4500255771_10,,,Order Released,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,311.3617,0,0,,,,0,HUMAN,
,4500255771_20,,,Order Released,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_30,,,Order Released,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_40,,,Order Released,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_50,,,Order Released,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_60,,,Order Released,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_70,,,Order Released,10/18/18 8:15,ACQ01,Procurement,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,,,0131800063_2018_IT10,Invoice Cleared,10/18/18 14:02,,Procurement,,,VND05758,VND05758,,,,,,,,,,,131800063,5418132583,,2018,0,257050.7,257050.7,,8/13/18,Late,66,,yes
,4500255771_90,,,Order Approved,10/19/18 9:21,USR02098,Secretary,,VND05021,,,,Standard Order,II3,IT11,S310-1211,S310121101,,,,4500255771,,,,,43.3651,0,0,,,,0,HUMAN,
,4500255771_10,,,Order Approved,10/19/18 9:21,USR02098,Secretary,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,311.3617,0,0,,,,0,HUMAN,
,4500255771_20,,,Order Approved,10/19/18 9:21,USR02098,Secretary,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_30,,,Order Approved,10/19/18 9:21,USR02098,Secretary,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_40,,,Order Approved,10/19/18 9:21,USR02098,Secretary,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_50,,,Order Approved,10/19/18 9:21,USR02098,Secretary,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_60,,,Order Approved,10/19/18 9:21,USR02098,Secretary,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_70,,,Order Approved,10/19/18 9:21,USR02098,Secretary,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_90,,,Order Printed Out,10/19/18 10:13,USR02098,Secretary,,VND05021,,,,Standard Order,II3,IT11,S310-1211,S310121101,,,,4500255771,,,,,43.3651,0,0,,,,0,HUMAN,
,4500255771_10,,,Order Printed Out,10/19/18 10:13,USR02098,Secretary,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,311.3617,0,0,,,,0,HUMAN,
,4500255771_20,,,Order Printed Out,10/19/18 10:13,USR02098,Secretary,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_30,,,Order Printed Out,10/19/18 10:13,USR02098,Secretary,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_40,,,Order Printed Out,10/19/18 10:13,USR02098,Secretary,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_50,,,Order Printed Out,10/19/18 10:13,USR02098,Secretary,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_60,,,Order Printed Out,10/19/18 10:13,USR02098,Secretary,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,4500255771_70,,,Order Printed Out,10/19/18 10:13,USR02098,Secretary,,VND05021,,,,Standard Order,II3,IT11,S140-0091,S140009101,,,,4500255771,,,,,259.3235,0,0,,,,0,HUMAN,
,,5000893729_1_2018,2018020881_2018_IT10,Invoice Registered,10/19/18 14:40,DAM24,Administration ,,,VND06050,,,,,,,,IT01,347,,,2018020881,,2018,2018,0,1625,0,9/30/18,11/30/18,Early,-1,HUMAN,
0010249788_20,,,,Requisition Line Approved,10/22/18 18:31,USR01465,Req Approver,VND03485,,,,Indirect,,,,,,,,10249788,,,,,,0,0,0,,,,0,HUMAN,
0010249788_40,,,,Requisition Line Approved,10/22/18 18:31,USR01465,Req Approver,VND03485,,,,Indirect,,,,,,,,10249788,,,,,,0,0,0,,,,0,HUMAN,
0010249788_10,,,,Requisition Line Approved,10/22/18 18:31,USR01465,Req Approver,VND03485,,,,Indirect,,,,,,,,10249788,,,,,,0,0,0,,,,0,HUMAN,
0010249788_30,,,,Requisition Line Approved,10/22/18 18:31,USR01465,Req Approver,VND03485,,,,Indirect,,,,,,,,10249788,,,,,,0,0,0,,,,0,HUMAN,
0020005048_10,,,,Requisition Line Approved,10/24/18 12:35,DAM05,Procurement,VND02311,,,,Indirect,,,,,,,,20005048,,,,,,0,0,0,,,,0,HUMAN,
0020005048_10,4500257573_10,,,Order Line Created,10/26/18 11:52,USR00772,Procurement,VND02311,VND04259,,,Indirect,Standard Order,IIM,IT11,S140-2011,S140201107,,,20005048,4500257573,,,,,502.5,0,0,,,,0,HUMAN,
,4500257573_10,,,Order Released,10/26/18 12:11,USR00772,Procurement,,VND04259,,,,Standard Order,IIM,IT11,S140-2011,S140201107,,,,4500257573,,,,,502.5,0,0,,,,0,HUMAN,
,4500257573_10,,,Order Changed: Payment Terms,10/26/18 12:11,USR00772,Procurement,,VND04259,,,,Standard Order,IIM,IT11,S140-2011,S140201107,,,,4500257573,,,,,502.5,0,0,,,,0,HUMAN,
,4500257573_10,,,Order Changed: Delivery Date,10/26/18 12:11,USR00772,Procurement,,VND04259,,,,Standard Order,IIM,IT11,S140-2011,S140201107,,,,4500257573,,,,,502.5,0,0,,,,0,HUMAN,
,4500257573_10,,,Order Approved,10/26/18 12:38,USR01218,Procurement,,VND04259,,,,Standard Order,IIM,IT11,S140-2011,S140201107,,,,4500257573,,,,,502.5,0,0,,,,0,HUMAN,
